"code","iso","country","biome","biome_description","TPA.raw.1990","TPA.raw.1991","TPA.raw.1992","TPA.raw.1993","TPA.raw.1994","TPA.raw.1995","TPA.raw.1996","TPA.raw.1997","TPA.raw.1998","TPA.raw.1999","TPA.raw.2000","TPA.raw.2001","TPA.raw.2002","TPA.raw.2003","TPA.raw.2004","TPA.raw.2005","TPA.raw.2006","TPA.raw.2007","TPA.raw.2008","TPA.raw.2009","TPA.raw.2010","TPA.raw.2011","TPA.raw.2012","TPA.raw.2013","TPA.raw.2014","TPA.raw.2015","TPA.raw.2016","TPA.raw.2017"
96,"BRN","Brunei Darussalam",1,"Tropical & Subtropical Moist Broadleaf Forests          ",2057.34,2059.28,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58,2420.58
96,"BRN","Brunei Darussalam",14,"Mangroves                                               ",71.38,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58
100,"BGR","Bulgaria",4,"Temperate Broadleaf & Mixed Forests                     ",2441.42,2453.38,2959.42,3705.62,6782.81,3716.03,4737.85,4741.32,4745.12,4745.12,4746.77,4969.49,5083.62,5656.33,6782.81,15316.69,17269.93,33138.71,37923.67,37925.65,37925.66,38064.94,38102.36,38102.71,38193.27,38193.27,38193.27,38193.27
100,"BGR","Bulgaria",8,"Temperate Grasslands, Savannas & Shrublands             ",10.87,10.87,10.87,10.87,44.72,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,44.72,46.65,46.65,46.65,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08
100,"BGR","Bulgaria",12,"Mediterranean Forests, Woodlands & Scrub                ",5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,136.07,136.07,136.34,136.34,136.34,136.34,136.34,136.34,136.34,136.34,136.34
854,"BFA","Burkina Faso",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",39108.07,39459.44,39459.44,39459.44,41471.46,39459.44,39459.44,39906.51,39906.51,39906.51,39906.51,39906.51,39906.51,40372.77,41471.46,41471.46,41471.46,41471.46,41479.19,41479.19,43160.27,43160.27,43160.27,43160.27,43160.27,43160.27,43160.27,43395.41
108,"BDI","Burundi",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",595.97,794.5,794.5,794.5,879.64,803.37,803.37,803.37,803.37,803.37,803.37,879.64,879.64,879.64,879.64,879.64,879.64,879.64,879.64,879.64,879.64,879.64,881.29,881.29,1340.9,1340.9,1340.9,1340.9
108,"BDI","Burundi",1,"Tropical & Subtropical Moist Broadleaf Forests          ",622.04,622.04,622.04,622.04,658.88,622.04,622.04,622.04,622.04,622.04,622.04,622.04,622.04,658.88,658.88,658.88,658.88,658.88,658.88,658.88,658.88,658.88,658.88,658.88,658.88,658.88,658.88,658.88
116,"KHM","Cambodia",1,"Tropical & Subtropical Moist Broadleaf Forests          ",0,0,0,0,23893.19,13354.88,13460.5,13460.5,19857.28,19857.28,23893.19,23893.19,23893.19,23893.19,23893.19,25332.59,25332.59,25332.59,25416.22,25416.22,25416.22,25416.22,25416.22,25416.22,25416.22,25416.22,25416.22,25416.22
116,"KHM","Cambodia",14,"Mangroves                                               ",0,0,0,0,619.82,570.61,615.02,615.02,615.02,615.02,619.82,619.82,619.82,619.82,619.82,625.06,625.06,625.06,625.06,625.06,625.06,625.06,625.06,625.06,625.06,625.06,625.06,625.06
116,"KHM","Cambodia",2,"Tropical & Subtropical Dry Broadleaf Forests            ",0,0.34,0.34,0.34,29430.13,17619.53,17619.53,17619.53,23376.02,23376.02,29430.13,29430.13,29430.13,29430.13,29430.13,32424.85,32424.85,32424.85,32424.85,32424.85,33369.5,33369.5,33369.5,33369.5,33369.5,33369.5,33369.5,33369.5
120,"CMR","Cameroon",14,"Mangroves                                               ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.37,1068.37,1068.37,1068.37,1068.37,1068.37,1068.37
120,"CMR","Cameroon",1,"Tropical & Subtropical Moist Broadleaf Forests          ",7522.59,12885.89,12885.89,12885.89,16155.2,12885.89,12885.89,13554.25,13554.25,13554.25,13554.25,13986.82,16155.2,16155.2,16155.2,16409.41,19559.63,19563.75,20013.71,20662.24,21247.85,21562.71,21562.71,21954.51,22567.3,24226.59,24228.13,24228.13
120,"CMR","Cameroon",9,"Flooded Grasslands & Savannas                           ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.78,150.78,150.78,150.78,186.44,186.44,186.44,186.44,186.44
120,"CMR","Cameroon",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",9030.43,9776.9,9776.9,9776.9,13660.78,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,13660.78,13660.78,13660.78,13660.78,14387.11,14387.11,14387.11,14387.11,14457.29,14457.29,14457.29,14457.29,19752.77,19831.98,19831.98,20820.84,20820.84
124,"CAN","Canada",6,"Boreal Forests/Taiga                                    ",184031.09,188230.3,188496.34,191715.98,194202.14,194771.82,223378.74,234300.53,240083.69,245674.4,251792.61,255876.34,270472.71,273318.51,279796.29,281664.71,289982.15,290850.62,293016.73,298918.32,298918.32,322495.45,322495.45,331992.1,363572.23,364159.68,364159.68,364159.68
124,"CAN","Canada",4,"Temperate Broadleaf & Mixed Forests                     ",30366.55,32350.13,32384.16,32437.66,32489.68,32611.01,32662.02,32780.01,34206.45,35950.57,36109.28,36843.58,47576.84,49868.38,54281.1,54626.19,56047.94,57097.19,57201.65,57700.2,57700.2,58169.62,58169.62,59862,60150.97,61443.94,61450.56,61450.56
124,"CAN","Canada",5,"Temperate Conifer Forests                               ",69308.02,69347.18,69549.28,69794.01,69908.07,72457.62,81635.36,88112.67,88778.26,90307.6,94528.93,99545.47,105838.84,105840.98,105878.61,106766.18,106795.01,111413.96,113185.16,124316.75,124316.75,123802.76,123802.76,123803.42,124233.72,124233.73,124233.73,124233.73
124,"CAN","Canada",11,"Tundra                                                  ",231640.53,231662.2,231662.2,243708.63,248596.89,248596.89,250161.71,250161.71,253213.53,274141.23,285245.75,285251.1,285454.89,285489.71,308697.02,312812.44,322538,322652.93,322655.8,322667.69,322667.69,322412.66,322412.66,322749.09,328160.17,328160.17,328160.17,328160.17
124,"CAN","Canada",8,"Temperate Grasslands, Savannas & Shrublands             ",38537.05,41051.94,41052.55,41063.09,41063.09,41063.24,41099.94,41270.69,41853.76,42242.34,42832.25,45031.01,45460.02,45488.11,45775.3,45981.81,46388.14,46410.59,46428.88,46467.01,46467.01,45144.21,45144.21,45144.21,45144.21,45144.21,45144.21,45144.21
132,"CPV","Cape Verde",2,"Tropical & Subtropical Dry Broadleaf Forests            ",0,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,104.16,104.16,104.16,104.16
136,"CYM","Cayman Islands",14,"Mangroves                                               ",15.79,15.79,15.79,15.79,18.25,15.8,16.35,16.35,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.36,18.36,18.37,18.37,18.37,18.37,18.37
136,"CYM","Cayman Islands",2,"Tropical & Subtropical Dry Broadleaf Forests            ",8.67,8.92,10.16,13.68,14.6,13.68,13.68,13.68,14.59,14.59,14.59,14.59,14.59,14.6,14.6,14.71,14.71,14.71,14.71,14.71,14.71,15.49,15.49,15.49,15.82,15.88,15.88,15.88
140,"CAF","Central African Republic",1,"Tropical & Subtropical Moist Broadleaf Forests          ",586.23,18092.79,18092.79,19016.3,19016.97,19016.3,19016.3,19016.3,19016.3,19016.97,19016.97,19016.97,19016.97,19016.97,19016.97,19016.97,19961.99,19961.99,19961.99,19961.99,20015.97,20015.97,20015.97,20015.97,20015.97,20015.97,20015.97,20015.97
140,"CAF","Central African Republic",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",79512.15,96189.51,96189.51,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37,96805.37
148,"TCD","Chad",13,"Deserts & Xeric Shrublands                              ",19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58,19152.58
148,"TCD","Chad",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",127989.97,130779.09,130779.09,130779.09,134855.55,130779.09,130779.09,130779.09,130779.09,130779.09,130779.09,130779.09,134855.55,134855.55,134855.55,134855.55,164506.38,191056.92,191056.92,203937.93,203937.93,203937.93,203937.93,203937.93,203937.93,203937.93,203937.93,203937.93
148,"TCD","Chad",9,"Flooded Grasslands & Savannas                           ",0,0,0,0,3471.64,0,0,0,0,0,0,0,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64,3471.64
152,"CHL","Chile",8,"Temperate Grasslands, Savannas & Shrublands             ",2597.35,2597.35,2597.35,2597.35,3793.8,2597.35,2597.35,2597.35,2597.35,3793.8,3793.8,3793.8,3793.8,3793.8,3793.8,4113.79,4113.79,4113.79,4113.79,4113.79,4113.79,4113.79,4113.79,4113.79,4113.79,4113.79,4113.79,4113.79
152,"CHL","Chile",10,"Montane Grasslands & Shrublands                         ",5586.83,6278.35,6278.35,6278.35,9740.54,6836.73,9515.44,9740.54,9740.54,9740.54,9740.54,9740.54,9740.54,9740.54,9740.54,9740.54,9795.91,9795.91,9795.91,9795.91,10087.61,10221.46,10221.46,10221.46,10221.46,10221.46,10283.28,10283.28
152,"CHL","Chile",4,"Temperate Broadleaf & Mixed Forests                     ",113979.17,113979.17,113979.17,114002.87,115634.32,114083.22,114122.92,114503.62,114503.62,115206.38,115209.95,115629.72,115629.72,115629.72,115634.32,115687.03,132969.07,132970.39,141124.15,141268.15,141452,141731.7,141737.36,141737.36,141737.36,142103.05,142171.25,142192.65
152,"CHL","Chile",1,"Tropical & Subtropical Moist Broadleaf Forests          ",47.35,47.35,47.35,47.35,47.94,47.35,47.35,47.35,47.35,47.35,47.35,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94,47.94
152,"CHL","Chile",13,"Deserts & Xeric Shrublands                              ",1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1462.42,1624.06,1627.45,1627.45,1627.45,1627.45,1627.83,1745.22,1745.22,1745.22,1745.22,1745.22,1745.22,1745.22
152,"CHL","Chile",12,"Mediterranean Forests, Woodlands & Scrub                ",761.05,774.12,774.12,774.12,1297.12,1224,1224,1293.32,1293.32,1296.61,1296.61,1297.12,1297.12,1297.12,1297.12,1297.12,1303.69,1337.6,1337.6,1337.6,1337.6,1446.28,1466.02,1466.02,1482.54,1560.09,1847.02,1847.02
156,"CHN","China",5,"Temperate Conifer Forests                               ",29535.71,53758.83,53758.83,53758.83,87685.38,57261.29,57268.97,66123.79,66867.31,69577.25,70680.91,79684.17,81177.3,86186.8,87685.38,87713.28,87713.28,87713.28,87713.28,87713.28,87713.28,87713.28,87713.28,87713.28,87713.28,87713.28,87713.28,87713.28
156,"CHN","China",9,"Flooded Grasslands & Savannas                           ",4745.6,7245.08,7324.98,12020.04,19265.73,13410.6,13410.6,13410.6,13560.49,16280.43,16365.9,16616.34,17606.61,19265.73,19265.73,19265.73,19265.73,19265.73,19265.73,19265.73,19265.73,19265.73,19495.05,19495.05,20379.98,20379.98,20379.98,20379.98
156,"CHN","China",4,"Temperate Broadleaf & Mixed Forests                     ",112226.04,144270.92,146952.89,152781.54,258836.69,162238.53,165393.5,173413.95,180134.61,183894.93,195679.31,217202.59,240280.22,257953.29,258836.69,260047.39,260069.16,260269.33,260769.01,261061.44,261064.69,261064.69,261071.17,261071.17,261328.06,261328.06,261404.39,261404.39
156,"CHN","China",13,"Deserts & Xeric Shrublands                              ",100970.67,120271.73,120271.73,120556.98,177018.01,120628.07,121663.4,131446.28,131446.28,132869.76,133679.45,142449.17,170818.75,177018.01,177018.01,177018.01,177018.01,177018.01,177018.01,177018.01,177018.01,177018.01,177018.01,177018.01,177018.01,177018.01,177430.46,177430.46
156,"CHN","China",10,"Montane Grasslands & Shrublands                         ",170669.73,932871.38,932871.38,932917.26,1019293.03,941207.36,943731.08,951414.5,957606.75,960094.3,969657.1,988696.18,1012201.59,1018337.95,1019293.03,1021793.72,1021793.72,1021793.72,1021793.72,1022280.41,1022280.41,1022280.41,1022280.41,1022280.41,1022520.54,1022520.54,1022520.54,1022520.54
156,"CHN","China",6,"Boreal Forests/Taiga                                    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,"COL","Colombia",2,"Tropical & Subtropical Dry Broadleaf Forests            ",4080.65,4080.65,4080.65,4092.07,5516.93,4092.07,4092.07,4092.07,4092.07,5119.61,5119.61,5514.27,5516.62,5516.7,5516.93,5517.03,5518.17,5545.21,5546.11,5546.11,5546.11,5550.2,5938.62,5939.25,5942.86,6023.97,6023.97,6023.97
170,"COL","Colombia",1,"Tropical & Subtropical Moist Broadleaf Forests          ",97395.51,97400.2,97400.41,97557.45,109601.67,97795.42,97883.96,97888.57,97940.28,98487.16,98645.53,98698.93,98842.36,109580.68,109601.67,109610.61,110280.07,110627.48,114142.18,115885.73,128990.39,129675.76,138897.65,139131.03,139873.62,142349.07,142349.07,142349.07
170,"COL","Colombia",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",5752.4,5752.4,5752.4,5752.4,5760.56,5752.4,5752.4,5752.4,5752.4,5752.4,5752.4,5752.4,5760.56,5760.56,5760.56,5760.56,5760.56,5760.56,5783.36,5886.6,5893.07,5912.23,5931.84,6173.69,6303.66,6313.05,6313.05,6313.05
170,"COL","Colombia",14,"Mangroves                                               ",2061.03,2061.03,2061.03,2061.03,2151.55,2061.03,2070.27,2079.08,2079.08,2081.07,2081.07,2104.9,2104.9,2151.55,2151.55,2191.63,2191.63,2337.52,2337.52,2415.7,2428.64,2456.06,2509.45,2548.67,2640.96,2640.96,2640.96,2640.96
170,"COL","Colombia",13,"Deserts & Xeric Shrublands                              ",1440.57,1440.57,1440.57,1440.57,1972.05,1440.57,1440.57,1443.01,1443.01,1709.1,1709.1,1959.88,1963.64,1972.05,1972.05,1972.05,1972.05,1975.32,1975.32,1990.17,1990.17,1990.17,2019.24,2029.34,2199,2231.77,2231.77,2231.77
170,"COL","Colombia",10,"Montane Grasslands & Shrublands                         ",6066.66,6073.99,6073.99,6119.02,6480.74,6144.05,6144.05,6144.05,6158.76,6429.83,6430.98,6430.98,6458.01,6477.96,6480.74,6483.37,6484.1,6498.45,6528.91,6529.43,6699.37,6699.37,7399.75,7479.29,7566.14,7566.14,7566.14,7566.14
174,"COM","Comoros",1,"Tropical & Subtropical Moist Broadleaf Forests          ",0,0,0,0,11.74,0,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,172.46,172.46,172.46,172.46,172.46,172.46,172.46,172.46,172.46,172.46,172.46
184,"COK","Cook Islands",1,"Tropical & Subtropical Moist Broadleaf Forests          ",0.39,0.39,0.39,0.39,4.09,0.43,0.43,1.99,1.99,2.75,2.75,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09
188,"CRI","Costa Rica",14,"Mangroves                                               ",903.29,914.31,924.24,924.24,1157.36,943.27,1142.88,1155.77,1155.77,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36,1157.36
188,"CRI","Costa Rica",2,"Tropical & Subtropical Dry Broadleaf Forests            ",288.28,288.28,447.86,447.86,591.35,508.27,512.65,512.65,512.65,515.93,518.08,518.08,518.08,591.35,591.35,591.35,591.35,591.35,591.35,591.35,591.35,591.35,591.35,591.35,591.35,591.35,591.35,591.35
188,"CRI","Costa Rica",1,"Tropical & Subtropical Moist Broadleaf Forests          ",12993.18,13137.53,13595.11,13596.51,15253.54,13908.35,14007.85,14067.02,14079.06,14084.97,14084.97,14682.77,14682.77,14682.77,15253.54,15253.54,15253.54,15253.54,16548.08,16548.08,16548.08,17098.3,17098.3,17098.3,17099.09,17099.09,17099.09,17099.09
384,"CIV","Cote d'Ivoire",1,"Tropical & Subtropical Moist Broadleaf Forests          ",10188.91,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,43436.92,44035.55,44035.55,44035.55,44035.55,44035.55,44035.55,44035.55,44035.55,44037.04,44037.04,44037.04,44037.04
384,"CIV","Cote d'Ivoire",14,"Mangroves                                               ",150.01,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,215.17,215.17,215.17,215.17,215.17,215.17,215.17,215.17,215.17,215.17,215.17,215.17
384,"CIV","Cote d'Ivoire",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",13752.49,32036.91,32036.91,32036.91,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83,32243.83
191,"HRV","Croatia",4,"Temperate Broadleaf & Mixed Forests                     ",0,0,0,4339.19,5585.5,4436.44,4603.9,4603.9,4604.8,4616.85,5391.57,5396.83,5544.19,5545.15,5585.5,5585.5,5585.5,5679.5,5679.5,5679.5,5679.5,5682.18,6540.29,6540.29,15105.71,15105.71,15115.03,15115.03
191,"HRV","Croatia",12,"Mediterranean Forests, Woodlands & Scrub                ",0,0,0,1354.42,1603.76,1474.3,1474.3,1480.75,1480.75,1503.44,1602.12,1603.27,1603.75,1603.76,1603.76,1603.76,1603.76,1678.19,1678.19,1678.19,1678.19,1678.2,1678.2,1678.2,7434.55,7434.55,7435.49,7435.49
192,"CUB","Cuba",2,"Tropical & Subtropical Dry Broadleaf Forests            ",958.61,958.61,958.61,958.61,3645.65,958.61,958.61,958.61,958.61,958.61,958.61,2302.49,2840.33,3645.65,3645.65,3645.65,3645.65,3645.65,3645.65,3726.82,3726.82,3962.75,3962.75,4198.85,4198.85,4198.85,4198.85,4198.85
192,"CUB","Cuba",1,"Tropical & Subtropical Moist Broadleaf Forests          ",2163,2163,2163,2163,3451.01,2163,2163,2163,2163,2163,2163,2535.98,3311.86,3451.01,3451.01,3451.01,3451.01,3451.01,3451.01,3521.41,3521.41,4132.62,4132.62,4615.28,4615.28,4615.28,4615.28,4615.28
192,"CUB","Cuba",14,"Mangroves                                               ",124.47,124.47,124.47,124.47,3852.66,124.47,124.47,124.47,124.47,124.47,124.47,2000.34,3147.67,3852.66,3852.66,3852.66,3852.66,3852.66,3852.66,3996.88,3996.88,4658.73,4658.73,6068.44,6068.44,6068.44,6068.44,6068.44
192,"CUB","Cuba",3,"Tropical & Subtropical Coniferous Forests               ",287.57,287.57,287.57,287.57,423.69,287.57,287.57,287.57,287.57,287.57,287.57,287.57,423.13,423.69,423.69,423.69,423.69,423.69,423.69,434.57,434.57,464.09,464.09,486.6,486.6,486.6,486.6,486.6
192,"CUB","Cuba",13,"Deserts & Xeric Shrublands                              ",476.37,476.37,476.37,476.37,761.71,476.37,476.37,476.37,476.37,476.37,476.37,532.61,733.74,761.71,761.71,761.71,761.71,761.71,761.71,774.61,774.61,845.98,845.98,871.12,871.12,871.12,871.12,871.12
192,"CUB","Cuba",9,"Flooded Grasslands & Savannas                           ",26.54,26.54,26.54,26.54,3314.41,26.54,26.54,26.54,26.54,26.54,26.54,2534.79,2903.54,3314.41,3314.41,3314.41,3314.41,3314.41,3314.41,3389.79,3389.79,3485.6,3485.6,3516.35,3516.35,3516.35,3516.35,3516.35
531,"CUW","Curacao",13,"Deserts & Xeric Shrublands                              ",30.7,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,38.82,74.06,74.06,74.06,74.06
531,"CUW","Curacao",14,"Mangroves                                               ",2.26,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,11.82,11.82,11.82,11.82
196,"CYP","Cyprus",12,"Mediterranean Forests, Woodlands & Scrub                ",34.37,42.9,42.9,142.29,1013.06,142.29,142.29,143.54,143.54,144.31,200.06,985.25,1013.06,1013.06,1013.06,1125.81,1235.56,1239.11,1407.97,1617.85,1672.58,1672.58,1672.58,1672.58,1697.14,1697.14,1697.14,1697.14
203,"CZE","Czech Republic",4,"Temperate Broadleaf & Mixed Forests                     ",0,0,0,11211.97,11654.93,11336.06,11345.63,11360.64,11370.28,11396.07,11402.86,11478.24,11482.17,11489.36,11654.93,13457.49,15564.38,15570.35,15653.6,15653.67,15810.44,15810.7,15812.56,15814,15816.49,15825.64,15825.94,16152.49
203,"CZE","Czech Republic",5,"Temperate Conifer Forests                               ",0,0,0,924.15,924.83,924.15,924.15,924.15,924.15,924.15,924.83,924.83,924.83,924.83,924.83,936.62,1012.08,1012.08,1012.08,1012.08,1012.08,1012.08,1012.08,1012.08,1012.08,1012.09,1012.09,1012.09
180,"COD","Dem. Rep. Congo",9,"Flooded Grasslands & Savannas                           ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,"COD","Dem. Rep. Congo",10,"Montane Grasslands & Shrublands                         ",0,544.56,544.56,544.56,562.41,544.56,544.56,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41,562.41
180,"COD","Dem. Rep. Congo",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",2539.5,106496.06,106496.06,106758.65,107191.02,106758.65,106758.65,107191.02,107191.02,107191.02,107191.02,107191.02,107191.02,107191.02,107191.02,107191.02,107191.02,107191.02,107191.02,117970.73,117970.73,117970.73,117970.73,117970.73,117970.73,117970.73,117970.73,117970.73
